ActivitySiteID,ActivityDescription,BookingEndDate,BookingStartTime,MaxBookees,Number Booked,Price (INR),Month,Day,Hour,TimeSlot,Occupancy Rate,Revenue
NBL,Nice & Easy 10.00-10.45am,03-04-18,01-01-00 10:00,40,16,999,April,Tuesday,10,Morning,40,15984
NBL,Nice & Easy 10.00-10.45am,10-04-18,01-01-00 10:00,40,16,999,April,Tuesday,10,Morning,40,15984
NBL,Nice & Easy 10.00-10.45am,17-04-18,01-01-00 10:00,40,17,999,April,Tuesday,10,Morning,42.5,16983
NBL,Nice & Easy 10.00-10.45am,24-04-18,01-01-00 10:00,40,10,999,April,Tuesday,10,Morning,25,9990
NBL,Nice & Easy 10.00-10.45am,01-05-18,01-01-00 10:00,40,22,999,May,Tuesday,10,Morning,55,21978
NBL,Nice & Easy 10.00-10.45am,08-05-18,01-01-00 10:00,40,20,999,May,Tuesday,10,Morning,50,19980
NBL,Nice & Easy 10.00-10.45am,15-05-18,01-01-00 10:00,40,16,999,May,Tuesday,10,Morning,40,15984
NBL,Nice & Easy 10.00-10.45am,22-05-18,01-01-00 10:00,40,26,999,May,Tuesday,10,Morning,65,25974
NBL,Nice & Easy 10.00-10.45am,29-05-18,01-01-00 10:00,40,16,999,May,Tuesday,10,Morning,40,15984
NBL,Nice & Easy 11.30-12.30pm,05-04-18,01-01-00 11:30,60,12,999,April,Thursday,11,Morning,20,11988
NBL,Nice & Easy 11.30-12.30pm,12-04-18,01-01-00 11:30,60,11,999,April,Thursday,11,Morning,18.33333333,10989
NBL,Nice & Easy 11.30-12.30pm,19-04-18,01-01-00 11:30,60,8,999,April,Thursday,11,Morning,13.33333333,7992
NBL,Nice & Easy 11.30-12.30pm,26-04-18,01-01-00 11:30,60,15,999,April,Thursday,11,Morning,25,14985
NBL,Nice & Easy 11.30-12.30pm,03-05-18,01-01-00 11:30,60,14,999,May,Thursday,11,Morning,23.33333333,13986
NBL,Nice & Easy 11.30-12.30pm,10-05-18,01-01-00 11:30,60,14,999,May,Thursday,11,Morning,23.33333333,13986
NBL,Nice & Easy 11.30-12.30pm,17-05-18,01-01-00 11:30,60,11,999,May,Thursday,11,Morning,18.33333333,10989
NBL,Nice & Easy 11.30-12.30pm,24-05-18,01-01-00 11:30,60,11,999,May,Thursday,11,Morning,18.33333333,10989
NBL,Nice & Easy 11.30-12.30pm,31-05-18,01-01-00 11:30,60,11,999,May,Thursday,11,Morning,18.33333333,10989
NBL,Nice & Easy 9.15-10.15am,04-04-18,01-01-00 9:15,60,20,999,April,Wednesday,9,Morning,33.33333333,19980
NBL,Nice & Easy 9.15-10.15am,11-04-18,01-01-00 9:15,60,20,999,April,Wednesday,9,Morning,33.33333333,19980
NBL,Nice & Easy 9.15-10.15am,18-04-18,01-01-00 9:15,60,18,999,April,Wednesday,9,Morning,30,17982
NBL,Nice & Easy 9.15-10.15am,25-04-18,01-01-00 9:15,60,21,999,April,Wednesday,9,Morning,35,20979
NBL,Nice & Easy 9.15-10.15am,02-05-18,01-01-00 9:15,60,24,999,May,Wednesday,9,Morning,40,23976
NBL,Nice & Easy 9.15-10.15am,09-05-18,01-01-00 9:15,60,19,999,May,Wednesday,9,Morning,31.66666667,18981
NBL,Nice & Easy 9.15-10.15am,16-05-18,01-01-00 9:15,60,20,999,May,Wednesday,9,Morning,33.33333333,19980
NBL,Nice & Easy 9.15-10.15am,23-05-18,01-01-00 9:15,60,22,999,May,Wednesday,9,Morning,36.66666667,21978
NBL,Nice & Easy 9.15-10.15am,30-05-18,01-01-00 9:15,60,16,999,May,Wednesday,9,Morning,26.66666667,15984
BRP,Nice N Easy 9.30-10.30am,04-04-18,01-01-00 9:30,35,19,999,April,Wednesday,9,Morning,54.28571429,18981
BRP,Nice N Easy 9.30-10.30am,11-04-18,01-01-00 9:30,35,20,999,April,Wednesday,9,Morning,57.14285714,19980
BRP,Nice N Easy 9.30-10.30am,18-04-18,01-01-00 9:30,35,25,999,April,Wednesday,9,Morning,71.42857143,24975
BRP,Nice N Easy 9.30-10.30am,25-04-18,01-01-00 9:30,35,23,999,April,Wednesday,9,Morning,65.71428571,22977
BRP,Nice N Easy 9.30-10.30am,02-05-18,01-01-00 9:30,35,19,999,May,Wednesday,9,Morning,54.28571429,18981
BRP,Nice N Easy 9.30-10.30am,16-05-18,01-01-00 9:30,35,23,999,May,Wednesday,9,Morning,65.71428571,22977
BRP,Nice N Easy 9.30-10.30am,23-05-18,01-01-00 9:30,35,24,999,May,Wednesday,9,Morning,68.57142857,23976
BRP,Nice N Easy 9.30-10.30am,30-05-18,01-01-00 9:30,35,18,999,May,Wednesday,9,Morning,51.42857143,17982
HXP,Pilates   9.00-10.00am,03-04-18,01-01-00 9:00,25,23,2999,April,Tuesday,9,Morning,92,68977
HXP,Pilates   9.00-10.00am,10-04-18,01-01-00 9:00,25,21,2999,April,Tuesday,9,Morning,84,62979
HXP,Pilates   9.00-10.00am,17-04-18,01-01-00 9:00,25,25,2999,April,Tuesday,9,Morning,100,74975
HXP,Pilates   9.00-10.00am,24-04-18,01-01-00 9:00,25,25,2999,April,Tuesday,9,Morning,100,74975
HXP,Pilates   9.00-10.00am,01-05-18,01-01-00 9:00,25,25,2999,May,Tuesday,9,Morning,100,74975
HXP,Pilates   9.00-10.00am,08-05-18,01-01-00 9:00,25,23,2999,May,Tuesday,9,Morning,92,68977
HXP,Pilates   9.00-10.00am,15-05-18,01-01-00 9:00,25,23,2999,May,Tuesday,9,Morning,92,68977
HXP,Pilates   9.00-10.00am,22-05-18,01-01-00 9:00,25,24,2999,May,Tuesday,9,Morning,96,71976
HXP,Pilates   9.00-10.00am,29-05-18,01-01-00 9:00,25,23,2999,May,Tuesday,9,Morning,92,68977
BRP,Pilates 1.45-2.45pm,04-04-18,01-01-00 13:45,35,22,2999,April,Wednesday,13,Afternoon,62.85714286,65978
BRP,Pilates 1.45-2.45pm,11-04-18,01-01-00 13:45,35,25,2999,April,Wednesday,13,Afternoon,71.42857143,74975
BRP,Pilates 1.45-2.45pm,18-04-18,01-01-00 13:45,35,22,2999,April,Wednesday,13,Afternoon,62.85714286,65978
BRP,Pilates 1.45-2.45pm,25-04-18,01-01-00 13:45,35,23,2999,April,Wednesday,13,Afternoon,65.71428571,68977
BRP,Pilates 1.45-2.45pm,02-05-18,01-01-00 13:45,35,19,2999,May,Wednesday,13,Afternoon,54.28571429,56981
BRP,Pilates 1.45-2.45pm,09-05-18,01-01-00 13:45,35,20,2999,May,Wednesday,13,Afternoon,57.14285714,59980
BRP,Pilates 1.45-2.45pm,16-05-18,01-01-00 13:45,35,18,2999,May,Wednesday,13,Afternoon,51.42857143,53982
BRP,Pilates 1.45-2.45pm,23-05-18,01-01-00 13:45,35,20,2999,May,Wednesday,13,Afternoon,57.14285714,59980
BRP,Pilates 1.45-2.45pm,30-05-18,01-01-00 13:45,35,19,2999,May,Wednesday,13,Afternoon,54.28571429,56981
NBL,Pilates 1.45-2.45pm,03-04-18,01-01-00 13:45,60,39,2999,April,Tuesday,13,Afternoon,65,116961
NBL,Pilates 1.45-2.45pm,10-04-18,01-01-00 13:45,60,38,2999,April,Tuesday,13,Afternoon,63.33333333,113962
NBL,Pilates 1.45-2.45pm,17-04-18,01-01-00 13:45,60,45,2999,April,Tuesday,13,Afternoon,75,134955
NBL,Pilates 1.45-2.45pm,24-04-18,01-01-00 13:45,60,38,2999,April,Tuesday,13,Afternoon,63.33333333,113962
NBL,Pilates 1.45-2.45pm,01-05-18,01-01-00 13:45,60,45,2999,May,Tuesday,13,Afternoon,75,134955
NBL,Pilates 1.45-2.45pm,08-05-18,01-01-00 13:45,60,41,2999,May,Tuesday,13,Afternoon,68.33333333,122959
NBL,Pilates 1.45-2.45pm,15-05-18,01-01-00 13:45,60,33,2999,May,Tuesday,13,Afternoon,55,98967
NBL,Pilates 1.45-2.45pm,22-05-18,01-01-00 13:45,60,37,2999,May,Tuesday,13,Afternoon,61.66666667,110963
NBL,Pilates 1.45-2.45pm,29-05-18,01-01-00 13:45,60,31,2999,May,Tuesday,13,Afternoon,51.66666667,92969
NBL,Pilates 10.00-11.00am,06-04-18,01-01-00 10:00,60,17,2999,April,Friday,10,Morning,28.33333333,50983
NBL,Pilates 10.00-11.00am,13-04-18,01-01-00 10:00,60,20,2999,April,Friday,10,Morning,33.33333333,59980
NBL,Pilates 10.00-11.00am,20-04-18,01-01-00 10:00,60,14,2999,April,Friday,10,Morning,23.33333333,41986
NBL,Pilates 10.00-11.00am,27-04-18,01-01-00 10:00,60,19,2999,April,Friday,10,Morning,31.66666667,56981
NBL,Pilates 10.00-11.00am,11-05-18,01-01-00 10:00,60,17,2999,May,Friday,10,Morning,28.33333333,50983
NBL,Pilates 10.00-11.00am,18-05-18,01-01-00 10:00,60,18,2999,May,Friday,10,Morning,30,53982
NBL,Pilates 10.00-11.00am,25-05-18,01-01-00 10:00,60,26,2999,May,Friday,10,Morning,43.33333333,77974
BRP,Pilates 11.00-12.00 Noon,03-04-18,01-01-00 11:00,35,35,2999,April,Tuesday,11,Morning,100,104965
BRP,Pilates 11.00-12.00 Noon,10-04-18,01-01-00 11:00,35,34,2999,April,Tuesday,11,Morning,97.14285714,101966
BRP,Pilates 11.00-12.00 Noon,17-04-18,01-01-00 11:00,35,31,2999,April,Tuesday,11,Morning,88.57142857,92969
BRP,Pilates 11.00-12.00 Noon,24-04-18,01-01-00 11:00,35,31,2999,April,Tuesday,11,Morning,88.57142857,92969
BRP,Pilates 11.00-12.00 Noon,01-05-18,01-01-00 11:00,35,25,2999,May,Tuesday,11,Morning,71.42857143,74975
BRP,Pilates 11.00-12.00 Noon,08-05-18,01-01-00 11:00,35,27,2999,May,Tuesday,11,Morning,77.14285714,80973
BRP,Pilates 11.00-12.00 Noon,15-05-18,01-01-00 11:00,35,28,2999,May,Tuesday,11,Morning,80,83972
BRP,Pilates 11.00-12.00 Noon,22-05-18,01-01-00 11:00,35,29,2999,May,Tuesday,11,Morning,82.85714286,86971
BRP,Pilates 11.00-12.00 Noon,29-05-18,01-01-00 11:00,35,22,2999,May,Tuesday,11,Morning,62.85714286,65978
BRP,Pilates 12.15-1.15pm,02-04-18,01-01-00 12:15,35,20,2999,April,Monday,12,Afternoon,57.14285714,59980
BRP,Pilates 12.15-1.15pm,09-04-18,01-01-00 12:15,35,14,2999,April,Monday,12,Afternoon,40,41986
BRP,Pilates 12.15-1.15pm,16-04-18,01-01-00 12:15,35,28,2999,April,Monday,12,Afternoon,80,83972
BRP,Pilates 12.15-1.15pm,23-04-18,01-01-00 12:15,35,16,2999,April,Monday,12,Afternoon,45.71428571,47984
BRP,Pilates 12.15-1.15pm,30-04-18,01-01-00 12:15,35,22,2999,April,Monday,12,Afternoon,62.85714286,65978
BRP,Pilates 12.15-1.15pm,07-05-18,01-01-00 12:15,35,18,2999,May,Monday,12,Afternoon,51.42857143,53982
BRP,Pilates 12.15-1.15pm,14-05-18,01-01-00 12:15,35,22,2999,May,Monday,12,Afternoon,62.85714286,65978
BRP,Pilates 12.15-1.15pm,21-05-18,01-01-00 12:15,35,25,2999,May,Monday,12,Afternoon,71.42857143,74975
BRP,Pilates 12.15-1.15pm,28-05-18,01-01-00 12:15,35,20,2999,May,Monday,12,Afternoon,57.14285714,59980
HXP,Pilates 13.45-14.45,02-04-18,01-01-00 13:45,25,12,2999,April,Monday,13,Afternoon,48,35988
HXP,Pilates 13.45-14.45,09-04-18,01-01-00 13:45,25,12,2999,April,Monday,13,Afternoon,48,35988
HXP,Pilates 13.45-14.45,16-04-18,01-01-00 13:45,25,17,2999,April,Monday,13,Afternoon,68,50983
HXP,Pilates 13.45-14.45,23-04-18,01-01-00 13:45,25,14,2999,April,Monday,13,Afternoon,56,41986
HXP,Pilates 13.45-14.45,30-04-18,01-01-00 13:45,25,13,2999,April,Monday,13,Afternoon,52,38987
HXP,Pilates 13.45-14.45,07-05-18,01-01-00 13:45,25,4,2999,May,Monday,13,Afternoon,16,11996
HXP,Pilates 13.45-14.45,14-05-18,01-01-00 13:45,25,14,2999,May,Monday,13,Afternoon,56,41986
HXP,Pilates 13.45-14.45,21-05-18,01-01-00 13:45,25,15,2999,May,Monday,13,Afternoon,60,44985
NBL,Pilates 14:45- 15:45,05-04-18,01-01-00 14:45,60,12,2999,April,Thursday,14,Afternoon,20,35988
NBL,Pilates 14:45- 15:45,12-04-18,01-01-00 14:45,60,18,2999,April,Thursday,14,Afternoon,30,53982
NBL,Pilates 14:45- 15:45,19-04-18,01-01-00 14:45,60,8,2999,April,Thursday,14,Afternoon,13.33333333,23992
NBL,Pilates 14:45- 15:45,26-04-18,01-01-00 14:45,60,14,2999,April,Thursday,14,Afternoon,23.33333333,41986
NBL,Pilates 14:45- 15:45,03-05-18,01-01-00 14:45,60,8,2999,May,Thursday,14,Afternoon,13.33333333,23992
NBL,Pilates 14:45- 15:45,10-05-18,01-01-00 14:45,60,10,2999,May,Thursday,14,Afternoon,16.66666667,29990
NBL,Pilates 14:45- 15:45,17-05-18,01-01-00 14:45,60,11,2999,May,Thursday,14,Afternoon,18.33333333,32989
NBL,Pilates 14:45- 15:45,24-05-18,01-01-00 14:45,60,7,2999,May,Thursday,14,Afternoon,11.66666667,20993
NBL,Pilates 14:45- 15:45,31-05-18,01-01-00 14:45,60,9,2999,May,Thursday,14,Afternoon,15,26991
NBL,Pilates 5.00-5.45pm,04-04-18,01-01-00 17:00,60,35,2999,April,Wednesday,17,Evening,58.33333333,104965
NBL,Pilates 5.00-5.45pm,11-04-18,01-01-00 17:00,60,31,2999,April,Wednesday,17,Evening,51.66666667,92969
NBL,Pilates 5.00-5.45pm,18-04-18,01-01-00 17:00,60,31,2999,April,Wednesday,17,Evening,51.66666667,92969
NBL,Pilates 5.00-5.45pm,25-04-18,01-01-00 17:00,60,22,2999,April,Wednesday,17,Evening,36.66666667,65978
NBL,Pilates 5.00-5.45pm,02-05-18,01-01-00 17:00,60,25,2999,May,Wednesday,17,Evening,41.66666667,74975
NBL,Pilates 5.00-5.45pm,09-05-18,01-01-00 17:00,60,19,2999,May,Wednesday,17,Evening,31.66666667,56981
NBL,Pilates 5.00-5.45pm,16-05-18,01-01-00 17:00,60,30,2999,May,Wednesday,17,Evening,50,89970
NBL,Pilates 5.00-5.45pm,23-05-18,01-01-00 17:00,60,19,2999,May,Wednesday,17,Evening,31.66666667,56981
NBL,Pilates 5.00-5.45pm,30-05-18,01-01-00 17:00,60,22,2999,May,Wednesday,17,Evening,36.66666667,65978
NBL,Pilates 6.45-7.45pm,05-04-18,01-01-00 18:45,60,13,2999,April,Thursday,18,Evening,21.66666667,38987
NBL,Pilates 6.45-7.45pm,12-04-18,01-01-00 18:45,60,19,2999,April,Thursday,18,Evening,31.66666667,56981
NBL,Pilates 6.45-7.45pm,19-04-18,01-01-00 18:45,60,14,2999,April,Thursday,18,Evening,23.33333333,41986
NBL,Pilates 6.45-7.45pm,26-04-18,01-01-00 18:45,60,25,2999,April,Thursday,18,Evening,41.66666667,74975
NBL,Pilates 6.45-7.45pm,10-05-18,01-01-00 18:45,60,22,2999,May,Thursday,18,Evening,36.66666667,65978
NBL,Pilates 6.45-7.45pm,17-05-18,01-01-00 18:45,60,15,2999,May,Thursday,18,Evening,25,44985
NBL,Pilates 6.45-7.45pm,24-05-18,01-01-00 18:45,60,10,2999,May,Thursday,18,Evening,16.66666667,29990
NBL,Pilates 6.45-7.45pm,31-05-18,01-01-00 18:45,60,25,2999,May,Thursday,18,Evening,41.66666667,74975
BRP,Pilates 7.30-8.30pm,04-04-18,01-01-00 19:30,35,16,2999,April,Wednesday,19,Evening,45.71428571,47984
BRP,Pilates 7.30-8.30pm,11-04-18,01-01-00 19:30,35,23,2999,April,Wednesday,19,Evening,65.71428571,68977
BRP,Pilates 7.30-8.30pm,18-04-18,01-01-00 19:30,35,24,2999,April,Wednesday,19,Evening,68.57142857,71976
BRP,Pilates 7.30-8.30pm,25-04-18,01-01-00 19:30,35,27,2999,April,Wednesday,19,Evening,77.14285714,80973
BRP,Pilates 7.30-8.30pm,09-05-18,01-01-00 19:30,35,31,2999,May,Wednesday,19,Evening,88.57142857,92969
BRP,Pilates 7.30-8.30pm,23-05-18,01-01-00 19:30,35,24,2999,May,Wednesday,19,Evening,68.57142857,71976
BRP,Pilates 7.30-8.30pm,30-05-18,01-01-00 19:30,35,20,2999,May,Wednesday,19,Evening,57.14285714,59980
SBP,Pilates 8.00pm-9.00pm,03-04-18,01-01-00 20:00,35,31,2999,April,Tuesday,20,Evening,88.57142857,92969
SBP,Pilates 8.00pm-9.00pm,10-04-18,01-01-00 20:00,35,22,2999,April,Tuesday,20,Evening,62.85714286,65978
SBP,Pilates 8.00pm-9.00pm,17-04-18,01-01-00 20:00,35,27,2999,April,Tuesday,20,Evening,77.14285714,80973
SBP,Pilates 8.00pm-9.00pm,24-04-18,01-01-00 20:00,35,29,2999,April,Tuesday,20,Evening,82.85714286,86971
SBP,Pilates 8.00pm-9.00pm,01-05-18,01-01-00 20:00,35,29,2999,May,Tuesday,20,Evening,82.85714286,86971
SBP,Pilates 8.00pm-9.00pm,08-05-18,01-01-00 20:00,35,22,2999,May,Tuesday,20,Evening,62.85714286,65978
SBP,Pilates 8.00pm-9.00pm,15-05-18,01-01-00 20:00,35,17,2999,May,Tuesday,20,Evening,48.57142857,50983
SBP,Pilates 8.00pm-9.00pm,22-05-18,01-01-00 20:00,35,24,2999,May,Tuesday,20,Evening,68.57142857,71976
SBP,Pilates 8.00pm-9.00pm,29-05-18,01-01-00 20:00,35,18,2999,May,Tuesday,20,Evening,51.42857143,53982
HXP,Pilates 9-10am,04-04-18,01-01-00 9:00,25,21,2999,April,Wednesday,9,Morning,84,62979
HXP,Pilates 9-10am,11-04-18,01-01-00 9:00,25,21,2999,April,Wednesday,9,Morning,84,62979
HXP,Pilates 9-10am,18-04-18,01-01-00 9:00,25,25,2999,April,Wednesday,9,Morning,100,74975
HXP,Pilates 9-10am,25-04-18,01-01-00 9:00,25,25,2999,April,Wednesday,9,Morning,100,74975
HXP,Pilates 9-10am,02-05-18,01-01-00 9:00,25,24,2999,May,Wednesday,9,Morning,96,71976
HXP,Pilates 9-10am,09-05-18,01-01-00 9:00,25,22,2999,May,Wednesday,9,Morning,88,65978
HXP,Pilates 9-10am,16-05-18,01-01-00 9:00,25,23,2999,May,Wednesday,9,Morning,92,68977
HXP,Pilates 9-10am,23-05-18,01-01-00 9:00,25,25,2999,May,Wednesday,9,Morning,100,74975
HXP,Pilates 9-10am,30-05-18,01-01-00 9:00,25,21,2999,May,Wednesday,9,Morning,84,62979
HXP,Pilates 9.00-9.50am,05-04-18,01-01-00 9:00,25,22,2999,April,Thursday,9,Morning,88,65978
HXP,Pilates 9.00-9.50am,12-04-18,01-01-00 9:00,25,24,2999,April,Thursday,9,Morning,96,71976
HXP,Pilates 9.00-9.50am,19-04-18,01-01-00 9:00,25,22,2999,April,Thursday,9,Morning,88,65978
HXP,Pilates 9.00-9.50am,26-04-18,01-01-00 9:00,25,24,2999,April,Thursday,9,Morning,96,71976
HXP,Pilates 9.00-9.50am,03-05-18,01-01-00 9:00,25,25,2999,May,Thursday,9,Morning,100,74975
HXP,Pilates 9.00-9.50am,10-05-18,01-01-00 9:00,25,25,2999,May,Thursday,9,Morning,100,74975
HXP,Pilates 9.00-9.50am,17-05-18,01-01-00 9:00,25,25,2999,May,Thursday,9,Morning,100,74975
HXP,Pilates 9.00-9.50am,24-05-18,01-01-00 9:00,25,24,2999,May,Thursday,9,Morning,96,71976
HXP,Pilates 9.00-9.50am,31-05-18,01-01-00 9:00,25,25,2999,May,Thursday,9,Morning,100,74975
TSC,Pilates 9.30-10.30am,04-04-18,01-01-00 9:30,24,24,2999,April,Wednesday,9,Morning,100,71976
TSC,Pilates 9.30-10.30am,06-04-18,01-01-00 9:30,24,24,2999,April,Friday,9,Morning,100,71976
TSC,Pilates 9.30-10.30am,11-04-18,01-01-00 9:30,24,24,2999,April,Wednesday,9,Morning,100,71976
TSC,Pilates 9.30-10.30am,13-04-18,01-01-00 9:30,24,24,2999,April,Friday,9,Morning,100,71976
TSC,Pilates 9.30-10.30am,18-04-18,01-01-00 9:30,24,24,2999,April,Wednesday,9,Morning,100,71976
TSC,Pilates 9.30-10.30am,20-04-18,01-01-00 9:30,24,21,2999,April,Friday,9,Morning,87.5,62979
TSC,Pilates 9.30-10.30am,25-04-18,01-01-00 9:30,24,24,2999,April,Wednesday,9,Morning,100,71976
TSC,Pilates 9.30-10.30am,27-04-18,01-01-00 9:30,24,23,2999,April,Friday,9,Morning,95.83333333,68977
TSC,Pilates 9.30-10.30am,02-05-18,01-01-00 9:30,24,24,2999,May,Wednesday,9,Morning,100,71976
TSC,Pilates 9.30-10.30am,04-05-18,01-01-00 9:30,24,24,2999,May,Friday,9,Morning,100,71976
TSC,Pilates 9.30-10.30am,09-05-18,01-01-00 9:30,24,24,2999,May,Wednesday,9,Morning,100,71976
TSC,Pilates 9.30-10.30am,11-05-18,01-01-00 9:30,24,20,2999,May,Friday,9,Morning,83.33333333,59980
TSC,Pilates 9.30-10.30am,16-05-18,01-01-00 9:30,24,24,2999,May,Wednesday,9,Morning,100,71976
TSC,Pilates 9.30-10.30am,18-05-18,01-01-00 9:30,24,24,2999,May,Friday,9,Morning,100,71976
TSC,Pilates 9.30-10.30am,23-05-18,01-01-00 9:30,24,24,2999,May,Wednesday,9,Morning,100,71976
TSC,Pilates 9.30-10.30am,25-05-18,01-01-00 9:30,24,24,2999,May,Friday,9,Morning,100,71976
TSC,Pilates 9.30-10.30am,30-05-18,01-01-00 9:30,24,22,2999,May,Wednesday,9,Morning,91.66666667,65978
NBL,Power Yoga 10.00-11.00am,09-04-18,01-01-00 10:00,70,9,2499,April,Monday,10,Morning,12.85714286,22491
NBL,Power Yoga 10.00-11.00am,16-04-18,01-01-00 10:00,70,25,2499,April,Monday,10,Morning,35.71428571,62475
NBL,Power Yoga 10.00-11.00am,23-04-18,01-01-00 10:00,70,25,2499,April,Monday,10,Morning,35.71428571,62475
NBL,Power Yoga 10.00-11.00am,14-05-18,01-01-00 10:00,70,20,2499,May,Monday,10,Morning,28.57142857,49980
NBL,Power Yoga 10.00-11.00am,21-05-18,01-01-00 10:00,70,18,2499,May,Monday,10,Morning,25.71428571,44982
NBL,Power Yoga 10.15-11.15am,04-04-18,01-01-00 10:15,60,20,2499,April,Wednesday,10,Morning,33.33333333,49980
NBL,Power Yoga 10.15-11.15am,11-04-18,01-01-00 10:15,60,17,2499,April,Wednesday,10,Morning,28.33333333,42483
NBL,Power Yoga 10.15-11.15am,18-04-18,01-01-00 10:15,60,21,2499,April,Wednesday,10,Morning,35,52479
NBL,Power Yoga 10.15-11.15am,25-04-18,01-01-00 10:15,60,18,2499,April,Wednesday,10,Morning,30,44982
NBL,Power Yoga 10.15-11.15am,09-05-18,01-01-00 10:15,60,21,2499,May,Wednesday,10,Morning,35,52479
NBL,Power Yoga 10.15-11.15am,16-05-18,01-01-00 10:15,60,23,2499,May,Wednesday,10,Morning,38.33333333,57477
NBL,Power Yoga 10.15-11.15am,23-05-18,01-01-00 10:15,60,29,2499,May,Wednesday,10,Morning,48.33333333,72471
NBL,Pump  8.15-9.15pm,03-04-18,01-01-00 20:15,60,17,2999,April,Tuesday,20,Evening,28.33333333,50983
NBL,Pump  8.15-9.15pm,10-04-18,01-01-00 20:15,60,14,2999,April,Tuesday,20,Evening,23.33333333,41986
NBL,Pump  8.15-9.15pm,17-04-18,01-01-00 20:15,60,20,2999,April,Tuesday,20,Evening,33.33333333,59980
NBL,Pump  8.15-9.15pm,24-04-18,01-01-00 20:15,60,15,2999,April,Tuesday,20,Evening,25,44985
NBL,Pump  8.15-9.15pm,01-05-18,01-01-00 20:15,60,24,2999,May,Tuesday,20,Evening,40,71976
NBL,Pump  8.15-9.15pm,08-05-18,01-01-00 20:15,60,16,2999,May,Tuesday,20,Evening,26.66666667,47984
NBL,Pump  8.15-9.15pm,15-05-18,01-01-00 20:15,60,11,2999,May,Tuesday,20,Evening,18.33333333,32989
NBL,Pump  8.15-9.15pm,22-05-18,01-01-00 20:15,60,13,2999,May,Tuesday,20,Evening,21.66666667,38987
NBL,Pump  8.15-9.15pm,29-05-18,01-01-00 20:15,60,13,2999,May,Tuesday,20,Evening,21.66666667,38987
BRP,Pure Stretch  11.00 12.00,01-04-18,01-01-00 11:00,35,26,999,April,Sunday,11,Morning,74.28571429,25974
BRP,Pure Stretch  11.00 12.00,08-04-18,01-01-00 11:00,35,29,999,April,Sunday,11,Morning,82.85714286,28971
BRP,Pure Stretch  11.00 12.00,22-04-18,01-01-00 11:00,35,26,999,April,Sunday,11,Morning,74.28571429,25974
BRP,Pure Stretch  11.00 12.00,29-04-18,01-01-00 11:00,35,23,999,April,Sunday,11,Morning,65.71428571,22977
BRP,Pure Stretch  11.00 12.00,06-05-18,01-01-00 11:00,35,20,999,May,Sunday,11,Morning,57.14285714,19980
BRP,Pure Stretch  11.00 12.00,13-05-18,01-01-00 11:00,35,29,999,May,Sunday,11,Morning,82.85714286,28971
BRP,Pure Stretch  11.00 12.00,20-05-18,01-01-00 11:00,35,22,999,May,Sunday,11,Morning,62.85714286,21978
BRP,Pure Stretch  11.00 12.00,27-05-18,01-01-00 11:00,35,20,999,May,Sunday,11,Morning,57.14285714,19980
SBP,Pure Stretch 12.00-1.00pm,05-04-18,01-01-00 12:00,35,18,999,April,Thursday,12,Afternoon,51.42857143,17982
SBP,Pure Stretch 12.00-1.00pm,12-04-18,01-01-00 12:00,35,19,999,April,Thursday,12,Afternoon,54.28571429,18981
SBP,Pure Stretch 12.00-1.00pm,19-04-18,01-01-00 12:00,35,20,999,April,Thursday,12,Afternoon,57.14285714,19980
SBP,Pure Stretch 12.00-1.00pm,26-04-18,01-01-00 12:00,35,17,999,April,Thursday,12,Afternoon,48.57142857,16983
SBP,Pure Stretch 12.00-1.00pm,03-05-18,01-01-00 12:00,35,19,999,May,Thursday,12,Afternoon,54.28571429,18981
SBP,Pure Stretch 12.00-1.00pm,10-05-18,01-01-00 12:00,35,20,999,May,Thursday,12,Afternoon,57.14285714,19980
SBP,Pure Stretch 12.00-1.00pm,17-05-18,01-01-00 12:00,35,19,999,May,Thursday,12,Afternoon,54.28571429,18981
SBP,Pure Stretch 12.00-1.00pm,24-05-18,01-01-00 12:00,35,16,999,May,Thursday,12,Afternoon,45.71428571,15984
SBP,Pure Stretch 12.00-1.00pm,31-05-18,01-01-00 12:00,35,22,999,May,Thursday,12,Afternoon,62.85714286,21978
SBP,Pure Stretch 8-9pm,04-04-18,01-01-00 20:00,35,13,999,April,Wednesday,20,Evening,37.14285714,12987
SBP,Pure Stretch 8-9pm,11-04-18,01-01-00 20:00,35,20,999,April,Wednesday,20,Evening,57.14285714,19980
SBP,Pure Stretch 8-9pm,18-04-18,01-01-00 20:00,35,22,999,April,Wednesday,20,Evening,62.85714286,21978
SBP,Pure Stretch 8-9pm,25-04-18,01-01-00 20:00,35,27,999,April,Wednesday,20,Evening,77.14285714,26973
SBP,Pure Stretch 8-9pm,02-05-18,01-01-00 20:00,35,21,999,May,Wednesday,20,Evening,60,20979
SBP,Pure Stretch 8-9pm,09-05-18,01-01-00 20:00,35,25,999,May,Wednesday,20,Evening,71.42857143,24975
SBP,Pure Stretch 8-9pm,16-05-18,01-01-00 20:00,35,21,999,May,Wednesday,20,Evening,60,20979
SBP,Pure Stretch 8-9pm,23-05-18,01-01-00 20:00,35,20,999,May,Wednesday,20,Evening,57.14285714,19980
SBP,Pure Stretch 8-9pm,30-05-18,01-01-00 20:00,35,19,999,May,Wednesday,20,Evening,54.28571429,18981
